order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
CygorC1tIeJ4,ODW9xily0zhO,,2017-09-24 19:21:57,2017-09-24 19:30:23,,
sTBkQdd2zpcr,GITF2TEZ8sTr,,2017-09-24 20:25:49,2017-09-24 20:44:03,,
eC7032tobYto,C1lbjwSiT4CK,,2017-06-09 13:59:44,2017-06-09 14:10:25,,
vbSSyigrzUln,Y6MKY1YuMFI0,,2017-09-17 14:14:19,2017-09-17 14:26:51,,
6WNr0wifx3BF,sXK4SPn0YizP,,2018-06-01 14:06:14,2018-06-01 14:15:24,,
DHtMdjN5yCfG,xiqezvIr11cW,,2018-03-29 15:50:08,2018-03-31 09:15:10,,
ADrOD6MQOHFe,kSKSRDin2W7x,,2017-12-09 17:59:47,2017-12-09 18:10:44,,
lGcU3UlwjqLh,2X2dWQiKaP3N,,2018-05-22 21:20:12,2018-05-23 00:17:05,,
DARmdgMWSHDT,YH8BUfTwmKTI,,2018-04-19 00:15:51,2018-04-19 00:31:49,,
WrQ73eV0NZEN,lxiuDezvWUgc,,2018-07-15 10:02:37,2018-07-15 10:10:15,,
Nxb8YIUajsgR,JW1kTxmL6Pbf,,2017-11-23 12:43:40,2017-11-23 12:59:30,,
g7nBpr37nTx8,q0wELAMWoD8k,,2018-08-25 21:53:15,2018-08-25 22:05:11,,
J7tjyySS6oVg,M644Rr1PCxLO,,2017-12-13 14:21:15,2017-12-15 02:30:41,,
dG7CwBeDl6Fj,tEAu5bO4GiaB,,2017-03-23 22:59:21,2017-03-23 23:10:30,,
5kxkgXSAGqwk,W2WHpb6pxuEh,,2018-01-10 01:42:58,2018-01-10 10:31:50,,
4o0E18X1CqnM,tZ7KCkSub22A,,2017-11-24 21:55:22,2017-11-25 01:31:43,,
JwjnZWqb9Qxh,oBIHlD5U0Jl9,,2018-07-10 12:15:42,2018-07-10 12:30:21,,
RKsd35xaMt8x,TxV48FXNRCCc,,2018-01-07 16:22:06,2018-01-07 16:29:25,,
GTN0TD8A1Ywv,drKjOvUZwaU9,,2017-10-23 10:33:47,2017-10-23 10:50:11,,
9lYMHmMERAsd,Dl0hTdBgcwNb,,2017-07-12 22:37:59,2017-07-12 22:45:15,,
P4LJhb3du0Xq,3Y8avbyiHRop,,2018-05-26 12:46:18,2018-05-26 13:10:56,,
Xp9SfBClHxqO,fR4Muw9xJR7X,,2017-07-10 13:26:40,2017-07-10 13:43:21,,
SHq5cL5NPNbG,rJIHUsuNI100,,2017-05-12 20:41:40,2017-05-16 03:42:44,,
7cxIFV6ZdAnj,yyiThnEA7NuX,,2018-08-03 14:39:54,2018-08-03 14:50:14,,
iWmvtun0eGID,AwHpIoT41cTF,,2018-02-27 21:59:44,2018-02-28 13:15:27,,
q7YDmWQnJS4E,XZv77ujRic1g,,2017-11-06 09:07:42,2017-11-07 07:30:48,,
GbC7BFXOc1Fj,eUbREArdBD80,,2018-04-23 14:23:32,2018-04-24 18:46:37,,
MasznrSguTMW,qiofpTntef7Z,,2017-11-29 02:16:59,2017-11-29 02:40:48,,
gk6rF6bcsjqQ,BgdxpeeZoIct,,2017-08-03 18:07:28,2017-08-03 18:23:32,,
GUg6a0ioeuJB,D7mDitYqjDej,,2017-12-12 11:15:32,2017-12-12 11:28:57,,
jAFPz9b4LX5p,f2bLslfglTD9,,2017-06-07 18:02:02,2017-06-09 02:15:20,,
7CwcjEmsYjKd,2hmryo7mih09,,2017-12-23 13:37:28,2017-12-23 13:50:39,,
jtCT1fwzl0cq,x7AYvtnpfyez,,2018-02-09 12:02:39,2018-02-10 02:49:43,,
01psGfScW702,ZJTusv2h8cyi,,2018-03-08 19:06:08,2018-03-09 19:08:21,,
9UAcGJKmqR7W,7GHx2gDfH93J,,2017-10-19 17:41:07,2017-10-20 17:35:26,,
xkitVTYS0VAj,8Hxd1acJ7VGK,,2017-12-16 15:50:09,2017-12-16 16:14:19,,
VqPXx6kz0Sax,SsAgnhayPWPh,,2018-03-09 19:26:08,2018-03-09 20:48:14,,
GsygbqJFMstb,EnLBCoSjcO47,,2018-01-30 14:32:13,2018-01-30 14:55:12,,
AJa4dEahbt0O,JkSCgIJn0R7V,,2017-07-31 16:38:56,2017-08-02 08:32:55,,
3FkXKJLORGic,Nw1PF78tuftj,,2017-05-22 14:21:42,2017-05-22 14:30:11,,
715KmuFqceXt,ZXTSJ8xgPTIP,,2017-04-09 09:52:05,2017-04-09 11:05:17,,
e9yp5rME0bHT,ncCofNmej8lG,,2017-10-20 12:46:17,2017-10-21 12:49:29,,
DLGIBm699SPJ,zl5eN3CDwJLq,,2017-06-28 16:31:00,2017-06-28 16:44:06,,
Xx9Sg8N2XGc7,G7737NH4QDVS,,2017-12-28 23:17:13,2017-12-28 23:27:09,,
GQVLYIy0XdB5,dKIlkuynIStD,,2018-08-04 13:18:33,2018-08-07 06:15:13,,
r8yy1Y5oF6fu,ZDLup3YqaN2B,,2017-10-13 19:43:26,2017-10-14 15:27:34,,
xsObv8AMSgAY,j3fNFtMcSFwq,,2017-05-18 15:15:28,2017-05-19 02:43:17,,
vpwG0cSKlj0g,is1egFr3p2Zu,,2018-08-27 09:19:09,2018-08-27 10:55:10,,
FwGT0gjKdbwX,dPdQnufjjzuw,,2017-03-29 17:55:09,2017-03-30 18:02:16,,
KCMRdQ02aVdN,c6OKuYRcMmn8,,2017-07-15 19:19:53,2017-07-15 19:30:19,,
CWWbA8JmEKFR,GbDTOURdRDmY,,2018-07-31 15:16:09,2018-08-02 05:05:17,,
7iIuYCjbQoHe,I69IUZMWwrkw,,2018-02-15 23:03:45,2018-02-16 14:32:16,,
k4pcAbT8MSAX,0r3S50TinWh4,,2017-02-27 20:35:32,2017-02-27 20:45:17,,
q2WjsLILJZtx,bfunavPZlxT2,,2018-03-06 10:47:52,2018-03-06 10:55:34,,
g0Law5LKXOK1,4koEyp9o7yWa,,2017-07-26 00:27:11,2017-07-26 00:35:13,,
PNxcxP5aN5Bg,RHV4TBidAN2k,,2018-06-16 23:41:06,2018-06-16 23:55:12,,
rjMJA7Rid6HW,UqrBYqIAAQef,,2018-02-12 11:38:27,2018-02-12 11:50:35,,
VafTkd2SMXKp,N0oEwJXZNfIv,,2017-10-26 22:54:02,2017-10-26 23:06:07,,
Ocy89C9OZOBD,lDMbfI6AEQ35,,2017-09-06 14:13:12,2017-09-06 14:24:56,,
Ug1zt4KuDSke,XsuVGfHxJsTv,,2017-07-30 03:53:07,2017-07-30 04:43:11,,
JldxWFUzti8J,ehpH0L7GQhzX,,2017-07-13 19:47:14,2017-07-13 20:04:13,,
4dnl90bPSTQn,HiVrlW8G7cCT,,2018-05-07 11:34:38,2018-05-07 18:09:51,,
5Rgo3LjNYg0S,Sr7XT2SRvnv2,,2017-08-10 11:18:17,2017-08-11 04:24:39,,
Z3KYmPwwet5Y,EycVsxiz5Zre,,2017-12-17 15:30:58,2017-12-17 16:33:11,,
vyMWabPQFMH7,KUMw3ASknoFu,,2017-04-06 10:25:15,2017-04-06 10:35:39,,
mQxbHLCT4xvo,2Z3hnL5qsQOe,,2018-04-26 18:41:25,2018-04-26 18:55:09,,
9uLD1lGr5GdS,IwjxhFeh9s1l,,2018-05-22 19:36:12,2018-05-24 02:34:40,,
yw4I7zDGYgGB,aBlNcTNajwrj,,2017-09-19 19:19:10,2017-09-20 02:24:19,,
p4Qv2s0cMoLM,6RCN1VH2PVRL,,2018-03-14 16:23:40,2018-03-16 03:50:03,,
yQy3ZGdtByJF,ufQjqoRIbYVj,,2018-08-13 22:26:16,2018-08-14 09:05:18,,
jefYcXGrowpT,9mHNoNoq0Zrb,,2018-02-26 09:01:24,2018-02-26 09:10:37,,
Xw7izVB8WdpY,mQypGPvA5cyK,,2018-07-12 17:26:37,2018-07-12 17:44:44,,
VB3yl2ZwsNb5,oVaWgpbsdjZ1,,2018-07-04 09:25:28,2018-07-06 02:55:10,,
48qXsGV6zbhv,1cFJ13oO7TtG,,2017-10-17 13:06:29,2017-10-18 13:06:21,,
tW51a4S8ZQSz,Dn9rlkbGLGE3,,2017-04-11 16:47:52,2017-04-12 16:55:19,,
YEw1zOgf7gjZ,cxPZtYY9tu3R,,2017-06-12 16:10:33,2017-06-12 16:25:19,,
5y0wR8qDwUHW,FbAgY6E7ssuc,,2018-01-27 13:52:16,2018-01-27 14:12:55,,
RDA90ZPGOJeW,VuZWqNMZmnCP,,2018-04-18 09:13:46,2018-04-18 09:30:37,,
cCLrWeMw7Jq8,SuzmLb14Nwwa,,2017-05-10 21:11:07,2017-05-10 21:22:27,,
H8ByttgJHllX,wy9h5m8EkqfB,,2018-06-11 16:41:48,2018-06-11 17:20:02,,
FtliwNBIF0sP,Epqm0vjsq4Jh,,2016-10-05 20:20:59,2016-10-07 02:48:26,,
ns9ZCFXWgObU,sXbXTLjSXVqN,,2018-04-17 17:28:05,2018-04-17 17:50:37,,
8jOuB6jUJe0i,f6ZbgF8uhoZ1,,2017-11-24 23:59:48,2017-11-25 02:53:52,,
LIaMNJ0MzJyu,aVbIeWekKyzC,,2017-12-09 20:08:19,2017-12-11 20:11:43,,
Jv3pJVWoe4m3,LDQ8aKbV4aFk,,2017-08-04 17:25:10,2017-08-04 17:43:28,,
hzg0Z7b825Wo,fnpLSAVwb910,,2017-09-02 22:37:02,2017-09-02 22:50:11,,
vPQThpcBL6oM,GJUPS9bvFnXe,,2017-11-08 12:01:41,2017-11-08 12:31:00,,
pRYCsrEtxCVJ,YyXEghIl8LGt,,2018-05-07 20:45:59,2018-05-07 21:13:59,,
qGx2PHmBQfad,eXEq5Wj1lUZK,,2017-10-16 14:29:26,2017-10-16 14:50:12,,
tqR2WFbH6I4K,Xh9emWE9YpeZ,,2018-08-01 16:15:05,2018-08-01 16:30:16,,
4WHd7TX9DPQo,6JGH7ydRyAgx,,2017-10-17 23:32:50,2017-10-17 23:49:33,,
dghfWrRcG4gv,lgA1Ad46gwbO,,2018-02-07 23:03:07,2018-02-08 00:35:23,,
cZt2H18WMsfK,sT64cxwnmQ5r,,2017-11-01 17:47:09,2017-11-01 18:31:01,,
BdhzC4TX7vG9,WED18wAS8jse,,2017-06-23 14:24:26,2017-06-23 14:35:16,,
zl2GrHCGOc1I,dZa2710lVZiJ,,2018-05-22 17:58:24,2018-05-23 12:00:07,,
fXJdIMD5pSCV,C2gTbETCfztA,,2017-05-06 10:48:16,2017-05-09 09:50:29,,
vIGAVdSVnBwC,Az4vWhGZkuEy,,2018-07-18 21:09:09,2018-07-18 21:22:30,,
jFI2lgTHuG3f,ylIwuVpyKbAw,,2018-06-15 15:23:48,2018-06-15 15:37:59,,
v8hWFtIWDoRu,yJBSnDho1nGt,,2017-11-24 16:26:15,2017-11-24 20:30:58,,
8XQ8TcW8XgD8,JTCZeBo8r4Bu,,2018-01-12 23:10:11,2018-01-13 00:07:17,,
MGFGI3XEQzdp,FRoQHPESOUFN,,2017-06-19 11:56:27,2017-06-20 10:35:23,,
dAUnwi9Cslhe,xWYF2fz1dhlM,,2018-01-06 12:15:29,2018-01-06 12:27:06,,
aoVJRs9nKqpQ,SsLR2ObZ7m3C,,2017-12-04 16:58:17,2017-12-04 18:30:29,,
chOdS6NHn5N6,41zrZGkkAuSl,,2018-04-12 13:40:32,2018-04-13 13:14:33,,
R1wdcmy74AOV,lutotbsQA9bw,,2018-04-18 00:07:32,2018-04-18 00:31:04,,
SCVBRqlYHrjv,IISfgrLu6Ukr,,2017-11-07 23:18:59,2017-11-07 23:35:32,,
dSysLQPRWtyY,7En7HT7nCCpu,,2017-11-29 13:30:40,2017-11-29 13:51:23,,
HfGO7Emwy8E8,EAwAGlCGnjTb,,2018-08-13 12:13:40,2018-08-13 12:25:19,,
TRdEUPClnkER,ufoX7UzGoBYH,,2017-07-08 12:26:08,2017-07-11 03:50:12,,
9xQVPPRoJ1Nl,Qr9xgJnmkYX5,,2018-02-17 14:17:35,2018-02-17 14:30:30,,
2IJ3JlFKVJGO,cKuzktZW4ZqN,,2018-04-03 17:01:17,2018-04-03 17:29:01,,
aDyoASGnzOZH,GJNMZzY5Wvmz,,2017-04-10 14:44:46,2017-04-10 14:55:16,,
kgWZrSh3bxBj,IdtFH7raex50,,2018-05-14 11:29:01,2018-05-14 11:58:25,,
Q3GULdHDy5AO,xV4Sdlp7E9kw,,2018-03-04 10:51:11,2018-03-04 11:10:39,,
GC8KbxoAwPNz,y0l4bWAJXINp,,2017-11-11 16:13:40,2017-11-11 16:30:50,,
Iz4ZKBE3NMUh,WrrcvQUBj0ic,,2018-05-03 15:42:58,2018-05-03 15:55:09,,
grms8ATAxl3z,oUUzT4cGw2kp,,2017-04-08 05:57:27,2017-04-09 06:02:14,,
7HRIRw3d2g73,J9kWC5tFpogy,,2017-09-26 11:51:33,2017-09-26 12:04:24,,
ksbA4VR1Pcsk,DUVkXexTSy9z,,2018-05-31 17:01:30,2018-06-02 03:31:43,,
IgScn3Yxy8Er,AGxHfuO63lkd,,2018-02-08 19:45:42,2018-02-08 19:55:31,,
3ufnePSHxIRe,6kpz1huIiUCe,,2018-07-27 19:38:06,2018-07-27 19:50:15,,
py78jpsZ8jLB,D0Dz0fYFXKVF,,2017-02-15 18:47:48,2017-02-15 18:55:19,,
WSltB80JQ4AR,rdrXWTJaJzbb,,2017-08-27 18:28:26,2017-08-27 18:35:19,,
NVVWiCrjvAcu,PuUestuExxsY,,2018-02-10 13:34:40,2018-02-10 14:08:24,,
liIWhLBaHeuC,51aVi1sRH4MN,,2018-02-05 00:07:37,2018-02-05 00:15:33,,
jA5lrPH9DBOH,Ha0pXkUDxK1E,,2018-03-15 13:37:54,2018-03-15 14:49:32,,
cktCncXOSuJ7,d4lUjwS9hehE,,2018-08-15 17:13:07,2018-08-15 17:25:20,,
b5Yf8F40uXK1,gmpvKTb9X432,,2017-10-13 18:46:27,2017-10-14 18:34:41,,
5AQKAnbxtcqk,UkvMwCaOBETQ,,2017-10-30 22:06:35,2017-10-31 10:28:11,,
7PHArZD1g1Mc,uCPN4hOQAhRa,,2017-12-16 17:38:32,2017-12-16 17:51:25,,
QzuCjaAU779G,863K1IRdyH54,,2018-06-28 10:55:54,2018-06-29 02:53:16,,
uuMarY1REowN,U9XwQAOAECKX,,2018-01-03 16:19:59,2018-01-03 16:31:50,,
rLwrsrUDWUtr,RpttmfdCqmuE,,2017-12-13 14:21:15,2017-12-15 02:30:41,,
sooRGcfVAuKD,W3UA6cCkP1d2,,2017-10-03 08:48:54,2017-10-04 03:04:03,,
LKa84bkC1K9I,TbumrNB4tQ24,,2018-08-02 16:45:44,2018-08-02 16:55:30,,
9hkohNefmxBC,wUsBS9J2PbNn,,2017-05-16 18:41:55,2017-05-16 18:55:18,,
Fa3XaLpbDd3L,xNbPrLMInbDL,,2017-11-29 17:43:31,2017-11-29 18:12:42,,
x2U4DoxpXeOe,8UsliQG1XjxH,,2018-01-30 08:46:12,2018-02-01 02:52:44,,
NboN1aG25GyU,d1kubtJZD5vq,,2017-11-08 19:12:02,2017-11-08 20:31:00,,
3i8DB0ngLmRF,AFNUCek5y3Vx,,2018-02-21 16:38:31,2018-02-21 16:50:30,,
wIUReTvlkHGM,dwKF0IK4PVAR,,2017-11-24 02:14:10,2017-11-24 02:29:44,,
h6faAtz2xtRH,zPR6OL13IlqL,,2018-08-13 14:18:20,2018-08-13 14:30:22,,
1474AsUVg0N3,YE8ZUHEHgTH6,,2018-05-03 15:56:00,2018-05-04 15:55:23,,
GZKlhQphwski,627hPBsRRmOO,,2017-02-09 22:25:41,2017-02-10 06:50:09,,
eqJk54UwUSPS,CBVhLu5obPe4,,2017-11-02 04:26:06,2017-11-02 04:46:47,,
AmwdvhvGoDpj,w6gVsBF6HXaX,,2017-12-30 11:55:21,2017-12-30 12:06:42,,
tByT2Y3yolLe,PXrReXeJn25p,,2017-07-18 17:47:55,2017-07-18 17:55:21,,
k3OY9hKfmiDx,r2vD1PtlL7gT,,2017-10-16 16:41:25,2017-10-18 17:07:39,,
AuSRukHDsf6E,OybyBjWko0XP,,2017-09-26 12:00:15,2017-09-26 12:24:16,,
HQzjs7LzP2fc,xZzSnnvGjGLI,,2018-07-28 13:14:37,2018-08-01 16:31:31,,
Su9TlfGpph4C,tfVnB6bI2B29,,2017-07-14 23:22:28,2017-07-18 06:10:21,,
TO6mzozd04lk,BiUhRbDP6aXP,,2017-11-23 22:00:45,2017-11-23 22:20:03,,
iVh8EUvoFYLk,xebWuAQysfX9,,2017-12-10 22:17:46,2017-12-10 23:30:45,,
Z98uEbHvqhNh,jA14NUxNhbNH,,2018-06-05 21:47:49,2018-06-05 22:11:35,,
eIMM9SS7AdWk,6PdMXXYKkEbw,,2017-11-15 11:41:07,2017-11-17 03:46:26,,
WtyEFFEmWV7v,EtQsrpVvImbb,,2018-08-15 20:57:36,2018-08-15 21:10:17,,
UhpvFsnRwkpe,qcSr5AlIQA8v,,2018-01-28 20:51:19,2018-01-28 21:18:19,,
35eYNPrpC3zG,grH2Yj6KaQMx,,2018-04-25 09:41:44,2018-04-25 09:55:12,,
rkrOwmZHSZv2,DQt1nAjScJB5,,2018-03-12 22:30:47,2018-03-14 02:50:49,,
be6hWfEwlBOA,lUgcdNEAn2Su,,2018-01-16 10:48:40,2018-01-16 11:10:53,,
McE2lgzXanXR,wEFq57H1kDoo,,2018-08-05 04:43:04,2018-08-07 04:10:18,,
EKbfX3tsymF1,TCz1luQguV5T,,2017-12-03 20:14:21,2017-12-03 20:24:40,,
UfuINU8w1YSx,voXfYgDw5fkX,,2018-06-09 00:18:56,2018-06-09 00:38:07,,
xttlVis6wzkp,C07uFTR9Cst8,,2017-06-19 15:21:19,2017-06-19 15:30:27,,
mldt6a15gf7q,IFV7VVrZSIvZ,,2017-04-01 23:33:23,2017-04-01 23:45:07,,
FAw77ZDLITWG,m6sHmRSbybn0,,2017-09-30 22:14:29,2017-09-30 22:28:10,,
dbVhtaGKxiHl,jcFSMkHgtUga,,2018-01-22 16:19:09,2018-01-24 02:53:19,,
3j7MilcEKVjo,7i0EeMC7SfTP,,2018-04-04 12:20:18,2018-04-04 12:30:15,,
tsLvbW2ia7GE,mxHOJwVG951l,,2018-03-30 14:57:39,2018-04-03 05:48:36,,
7N80cXWX810g,vdA7qzvzy6bE,,2018-04-17 16:03:58,2018-04-17 16:30:18,,
SjpAd8qzhjBl,eWJuMhXDp1bU,,2017-10-15 14:55:23,2017-10-15 15:07:12,,
RwLXWVGo2sTk,WpArkPqCA2YS,,2017-11-25 15:20:38,2017-11-25 15:34:42,,
Jndfb6iVpSkF,N4NyrTulJG39,,2017-11-02 11:01:12,2017-11-02 11:15:28,,
9mMGZOhPieSm,zkwT9EooWZzL,,2017-02-14 20:53:12,2017-02-14 21:03:29,,
Gq0DapvRl1S9,NzTF9KBMn7O0,,2018-07-24 09:43:10,2018-07-24 11:40:45,,
a7LoLDOfMnwK,y5eSTOK0laZz,,2017-09-18 20:49:22,2017-09-18 21:04:21,,
6fUckGTeLuF6,VTkjkggWkhfM,,2017-05-12 15:34:02,2017-05-12 16:02:40,,
zgkfp2jzP2Ev,Lv4AqNrG0dGy,,2018-05-22 11:40:39,2018-05-23 02:15:40,,
m3FEL2Y1vi0I,ff6VjWw04Sad,,2017-10-12 20:26:33,2017-10-12 20:36:27,,
9mUnwE6LfhtQ,LCJDRJOO6bBI,,2017-09-02 19:28:03,2017-09-05 04:35:57,,
3vnRxEysJtVx,eKILQpi2oNCR,,2018-03-08 19:06:08,2018-03-09 19:08:21,,
lx2lhjeuQ30v,kECxyJI061DL,,2018-04-09 18:48:29,2018-04-09 19:11:13,,
wlUwHcrwcsuQ,rtjDHKG5Q7ZE,,2017-11-05 19:14:22,2017-11-07 07:30:35,,
tCh9Br36WsYu,ZwK2PZENuz4C,,2017-06-28 21:41:35,2017-06-28 21:50:19,,
3glWfHqaUJUU,H7FX07nuQ3JS,,2018-02-28 23:57:18,2018-03-01 00:10:24,,
aNZMqGn5pNh7,9c67SE2ZH9E9,,2017-11-02 10:55:19,2017-11-04 06:15:22,,
Nv59br8hi7Ym,AgqmVoJGIp4q,,2017-06-11 20:03:52,2017-06-16 23:33:49,,
ArYIaQfbMzqT,EX8wankNfSIP,,2018-01-11 21:28:50,2018-01-11 21:44:29,,
6GFdHDH0UGpy,hEFhvNQITOT1,,2018-06-12 13:36:19,2018-06-13 13:41:39,,
TmViMoQOmcJX,1Qeo5kdZWaku,,2017-08-14 12:56:13,2017-08-14 13:30:17,,
qZ0xdj0a8NYO,1uqWQJSbJ0Ny,,2018-01-23 22:21:53,2018-01-25 02:57:28,,
9waqqSmYGe5j,RN8XtuQ9LCEE,,2018-06-25 17:06:45,2018-06-25 17:33:59,,
Glhlef9Pa5rM,U8YrLEamrhGg,,2017-09-28 22:39:37,2017-09-30 02:14:20,,
MUZao39BWIDr,zEn7lcUdJP2y,,2017-02-28 23:08:47,2017-02-28 23:22:08,,
z5jFELX9cwpj,uNm8fJyRV6It,,2017-04-25 10:10:12,2017-04-27 10:32:44,,
OaUvdTs26v8C,Sk5WiAQALiOw,,2018-02-02 12:47:49,2018-02-02 13:53:12,,
4ye1kpMl0q6P,GWXx11mlJ9cS,,2017-09-19 18:51:06,2017-09-19 19:04:16,,
h8eaSCgxm9zV,mfgcugHpjBoX,,2017-10-08 13:43:07,2017-10-08 13:56:14,,
a03JRd5HapM8,mtQwQajfdPpY,,2018-08-09 23:44:30,2018-08-09 23:55:13,,
BCO04N6mQXL6,Rdd0xABz171r,,2017-07-26 20:35:51,2017-07-26 20:45:41,,
5r4XESdhnfNZ,3Db81sMpQrim,,2017-02-18 17:47:36,2017-02-18 17:55:21,,
bOrHlUbVbc3G,RVg4NLX6RNxs,,2017-09-22 15:48:29,2017-09-22 15:55:13,,
072ACzwEclFQ,MNEQWPsa93wu,,2018-03-15 12:33:45,2018-03-15 12:49:18,,
eidBELquMIxf,khwXuUzcJl8p,,2018-06-06 12:18:34,2018-06-06 12:35:11,,
r7t0MClAraxm,MrGrkIOEGtUo,,2018-05-18 23:28:12,2018-05-18 23:53:42,,
N27S9enoCMRT,vzFm1GiFxCXE,,2018-05-05 09:52:06,2018-05-05 10:13:54,,
Zm4hiND8zpQV,UF4tupE3bDmr,,2018-01-30 16:16:45,2018-02-01 03:13:28,,
93oniRsFOXiv,8QIAaDBFXVHP,,2018-03-02 18:09:49,2018-03-03 02:50:39,,
ad4VqdsQ9Pdx,dMciaHklUCnS,,2017-11-13 14:01:24,2017-11-13 14:10:39,,
keS5QvAYV9HV,iqxdeBro8Q19,,2017-08-27 19:01:23,2017-08-29 04:31:04,,
TdZzqO9TeZLR,KS5Fsguja7V6,,2017-04-03 07:55:19,2017-04-05 06:35:12,,
qyUtqwwliChs,6fwSg47WnQfF,,2018-07-30 01:36:28,2018-07-31 04:31:26,,
exlKpHar5USv,woqMTIIg7UM4,,2018-06-06 11:33:41,2018-06-06 11:55:25,,
eC3h6rrvFlw6,h5za1YAAuBhc,,2018-08-14 19:28:27,2018-08-16 09:24:17,,
mMa0EE5UT7yL,EIHG07Mezy9o,,2017-11-22 21:29:06,2017-11-22 21:36:25,,
AiVuAUbOpDeU,HWut2i09wNgB,,2018-08-20 15:12:17,2018-08-20 16:35:19,,
60Gd4bpv2YUw,vs6EYA51yXEI,,2017-12-09 17:59:48,2017-12-09 18:10:42,,
ZpNLiZKKt43Q,sLlS8ARxVjU9,,2018-07-23 12:04:23,2018-07-24 13:24:53,,
fWUpcVo9RiU9,l3SWJQlxxsXH,,2018-01-30 21:05:55,2018-02-01 02:56:14,,
wSJzwZFnkMPK,TxgscpEUL45Z,,2018-06-17 10:49:42,2018-06-19 04:17:08,,
1BfAqLflKiEL,2KXUlh5053WX,,2018-04-28 17:18:07,2018-04-28 17:33:39,,
4aNmsbUpvzSE,wrmKxYMdK7F7,,2017-10-17 08:51:42,2017-10-17 09:07:24,,
Jh54tyannORq,7szYbEUBpiY0,,2018-07-30 12:58:34,2018-07-30 19:32:03,,
Orgm5sTCX9FM,gFMt5dr8li7O,,2018-03-31 18:54:48,2018-03-31 19:10:20,,
BDbzdVTjMnFw,A5IRGGrBh5xs,,2018-05-15 11:28:25,2018-05-15 11:55:24,,
Gu63owIG4AWK,dBAcEAfuhJwY,,2018-06-17 21:50:12,2018-06-17 22:19:00,,
SvS8byQhdZ95,wUU9HwmPPE2v,,2018-02-20 08:24:03,2018-02-20 08:56:12,,
IZ0wfn21waS7,Duewre8RMdjj,,2018-03-07 07:56:12,2018-03-07 08:09:09,,
W0GsWHinVY24,GWpFEEQb78O2,,2017-12-26 09:52:49,2017-12-26 10:06:25,,
TJyJbCQEGhEy,5jZLu7s1Tjvf,,2018-03-21 22:46:28,2018-03-21 23:08:14,,
OtInjvmve1Nw,MWdtuagxRRG5,,2017-11-23 21:38:59,2017-11-23 22:07:55,,
yQIgyZqYKy6A,xbItAfsM65kt,,2017-06-27 21:00:18,2017-06-27 21:10:15,,
tQ0Iny77pPCA,fgqBHXEpsgjB,,2018-05-25 10:33:39,2018-05-26 09:10:31,,
aacXMiuyoRmX,Nv7jAIlyROYx,,2018-02-19 15:19:22,2018-02-19 16:46:53,,
Jox3z5tffOdt,f2s8dxTDkGW3,,2017-08-15 07:55:36,2017-08-15 08:05:24,,
3xz5B5fPypED,KrI3gNaWO49u,,2018-03-23 09:47:07,2018-03-26 06:27:33,,
6zxgY4m5flAa,3oFfX9HUVX7G,,2017-11-07 22:55:01,2017-11-08 18:30:53,,
Cj35uAAOyZ7P,jP3szqtKlMW5,,2018-06-02 12:40:57,2018-06-02 12:51:59,,
IPPTeQg1PKJ8,7f4D3uMCXieu,,2017-07-03 20:36:21,2017-07-05 02:45:30,,
qrh1i0H2QD6R,xVQq8muqeX3V,,2018-06-14 19:21:17,2018-06-14 19:37:58,,
LKkHiTHLUhPw,UMnfxsyjPMTu,,2017-05-10 22:44:22,2017-05-10 23:02:38,,
MFNKNTZPoZTx,ewwVzXbLjFr9,,2018-07-23 17:14:12,2018-07-23 17:25:59,,
u6IG6BTYGAUl,jco9S7Spy3qi,,2018-04-22 14:01:37,2018-04-24 19:24:18,,
4Ag0A1J93nFZ,ZBT6SSeCpT6Y,,2018-06-16 20:50:28,2018-06-16 21:16:10,,
hgO1EQdiKlPo,3QxdQkrMC6N1,,2017-09-27 12:56:13,2017-09-27 13:07:25,,
aqm3FTsXToKJ,NoHPJPvgAZE6,,2017-08-04 15:17:18,2017-08-04 15:30:15,,
FdaSEqwNVjds,eA1l3rlIpYAP,,2018-01-16 17:18:17,2018-01-17 17:15:41,,
EncpSlG75Mui,im9c7g1VGZM4,,2017-08-07 16:36:51,2017-08-07 17:20:06,,
kDbv6f0Exq58,IwGUGZYibY0d,,2018-07-30 22:09:45,2018-07-30 22:44:16,,
0ppXEVgI2eZ1,al59dHaGm9jv,,2017-10-21 14:31:35,2017-10-21 14:49:23,,
1hkInWNn0HCz,f6EG8bAgvCtI,,2017-12-13 20:05:31,2017-12-13 20:17:28,,
qgmZTohgOHWp,XgokMy2nwCM2,,2018-05-19 14:35:15,2018-05-22 09:14:33,,
jvie52B9zsem,aurGiW6u0iV8,,2018-01-19 14:38:13,2018-01-19 14:57:21,,
7837tynN5xCD,2irh7PdLO6Kp,,2017-03-03 16:13:44,2017-03-03 16:25:14,,
WcQsnrkMFR2W,qrwZIfrlPyQO,,2018-02-07 10:06:39,2018-02-07 10:32:14,,
9779h6HSlB0I,UOcHp8eRon5y,,2018-08-05 00:29:13,2018-08-05 00:44:11,,
iEN5BsznM8G6,bh8eWR2ozJkD,,2016-10-09 23:25:13,2016-10-10 11:03:08,,
1AovCuowanzA,Awiij8XRB74K,,2017-10-03 15:17:12,2017-10-03 15:36:59,,
